,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_num,difbalanceOrig,difbalanceOrig_cat,comerciante,difbalanceDest,difbalanceDest_cat,type_cat
1599898,275,CASH_OUT,143970.52,C1682179874,822.44,0.0,C280596505,1151614.01,1295584.52,0,0,1,-822.44,-1,0,143970.51,1,1
2744123,683,CASH_OUT,445740.57,C416423105,9957.0,0.0,C1518268716,290138.7,735879.27,0,0,1,-9957.0,-1,0,445740.57,1,1
2390946,379,CASH_OUT,294730.7,C1716598019,0.0,0.0,C11490343,5702198.55,5996929.25,0,0,1,0.0,0,0,294730.7000000002,1,1
239290,21,CASH_OUT,231346.95,C876117927,0.0,0.0,C218675003,281963.86,513310.82,0,0,1,0.0,0,0,231346.96000000002,1,1
32758,10,TRANSFER,633359.78,C481798263,0.0,0.0,C720370261,2924837.25,3558197.04,0,0,4,0.0,0,0,633359.79,1,1
1099268,204,CASH_OUT,414.86,C1485791657,332288.75,331873.89,C1249303631,114613.98,115028.85,0,0,1,-414.85999999998603,-1,0,414.8700000000099,1,1
755349,160,CASH_OUT,210630.66,C1127192898,12277.0,0.0,C550179566,166814.33,377444.99,0,0,1,-12277.0,-1,0,210630.66,1,1
2419652,381,CASH_OUT,40203.59,C960567159,0.0,0.0,C1159133907,979936.08,1020139.68,0,0,1,0.0,0,0,40203.60000000009,1,1
1579307,263,TRANSFER,102872.52,C687899210,12407.0,0.0,C74383295,0.0,102872.52,0,0,4,-12407.0,-1,0,102872.52,1,1
1308749,231,CASH_OUT,81472.95,C1884650592,0.0,0.0,C377983231,1689057.97,1770530.92,0,0,1,0.0,0,0,81472.94999999995,1,1
1501912,256,CASH_OUT,131919.67,C305262859,103407.0,0.0,C1844625482,0.0,131919.67,0,0,1,-103407.0,-1,0,131919.67,1,1
94748,14,CASH_OUT,24876.41,C242627,1033.0,0.0,C1706145077,0.0,24876.41,0,0,1,-1033.0,-1,0,24876.41,1,1
2056135,331,CASH_OUT,103349.17,C1848336453,0.0,0.0,C1660964807,1756264.92,2242349.19,0,0,1,0.0,0,0,486084.27,1,1
1110314,205,CASH_OUT,177915.09,C37717747,0.0,0.0,C163790787,1041167.03,1219082.13,0,0,1,0.0,0,0,177915.09999999986,1,1
1088542,204,TRANSFER,40440.87,C249954558,62057.0,21616.13,C1363034719,0.0,40440.87,0,0,4,-40440.869999999995,-1,0,40440.87,1,1
1505638,256,CASH_OUT,208771.32,C1244355660,9025.0,0.0,C13296256,3152.94,211924.26,0,0,1,-9025.0,-1,0,208771.32,1,1
1132095,207,CASH_OUT,17424.66,C1007778117,0.0,0.0,C2001447781,564201.45,581626.11,0,0,1,0.0,0,0,17424.660000000033,1,1
276860,35,CASH_OUT,143010.98,C817629642,172018.0,29007.02,C1761865559,1377303.71,1520314.7,0,0,1,-143010.98,-1,0,143010.99,1,1
2207321,354,CASH_OUT,192201.79,C1377647436,18523.0,0.0,C1962205433,0.0,192201.79,0,0,1,-18523.0,-1,0,192201.79,1,1
2195890,353,CASH_OUT,194160.24,C247535596,61111.0,0.0,C949686378,1371572.94,1565733.18,0,0,1,-61111.0,-1,0,194160.24,1,1
581309,137,CASH_OUT,200650.25,C107101256,0.0,0.0,C328771111,332665.97,523651.44,0,0,1,0.0,0,0,190985.47000000003,1,1
302522,36,CASH_OUT,12076.39,C359225182,407685.0,395608.61,C1983118391,0.0,12076.39,0,0,1,-12076.390000000014,-1,0,12076.39,1,1
587265,137,CASH_OUT,44672.73,C101559047,0.0,0.0,C1264618361,55067.28,99740.01,0,0,1,0.0,0,0,44672.729999999996,1,1
53658,11,TRANSFER,145236.92,C1309078339,0.0,0.0,C1982678325,271874.66,299722.29,0,0,4,0.0,0,0,27847.630000000005,1,1
1404990,249,TRANSFER,52219.9,C804221987,50978.0,0.0,C1250823720,459417.29,511637.2,0,0,4,-50978.0,-1,0,52219.91000000003,1,1
2619011,423,CASH_OUT,268613.07,C1533745878,42060.0,0.0,C343243847,3000667.65,3269280.71,0,0,1,-42060.0,-1,0,268613.06000000006,1,1
1285377,229,TRANSFER,809716.01,C2072411031,101365.0,0.0,C1414915255,2435716.68,3245432.69,0,0,4,-101365.0,-1,0,809716.0099999998,1,1
1404325,249,CASH_OUT,9190.83,C1779744935,0.0,0.0,C1975116958,448753.42,457944.25,0,0,1,0.0,0,0,9190.830000000016,1,1
2759510,691,TRANSFER,714593.5,C521930130,144327.69,0.0,C910352511,10057656.52,10772250.02,0,0,4,-144327.69,-1,0,714593.5,1,1
536923,133,CASH_OUT,131323.9,C2051828007,0.0,0.0,C617718970,2387340.75,2518664.65,0,0,1,0.0,0,0,131323.8999999999,1,1
643346,140,CASH_OUT,215322.3,C452244083,0.0,0.0,C1250632940,246798.27,462120.57,0,0,1,0.0,0,0,215322.30000000002,1,1
464559,119,CASH_OUT,140884.53,C662838464,39284.17,0.0,C1750517902,4506404.74,4647289.26,0,0,1,-39284.17,-1,0,140884.51999999955,1,1
386879,42,CASH_OUT,207276.89,C1467020982,0.0,0.0,C438844122,1690546.45,1897823.33,0,0,1,0.0,0,0,207276.88000000012,1,1
1910184,309,CASH_OUT,51537.18,C763633051,0.0,0.0,C733534982,67436.82,118974.0,0,0,1,0.0,0,0,51537.17999999999,1,1
1094081,204,CASH_OUT,18076.94,C1499935619,0.0,0.0,C282700585,104467.14,122544.08,0,0,1,0.0,0,0,18076.940000000002,1,1
295804,36,TRANSFER,793687.07,C45353881,3393.0,0.0,C884372715,412942.6,1206629.67,0,0,4,-3393.0,-1,0,793687.07,1,1
1195174,211,TRANSFER,576437.1,C1950068809,15228.0,0.0,C44850510,1500483.45,2076920.55,0,0,4,-15228.0,-1,0,576437.1000000001,1,1
1145899,208,CASH_OUT,149782.12,C563319902,14596.0,0.0,C1258379616,2934427.66,3084209.78,0,0,1,-14596.0,-1,0,149782.11999999965,1,1
1780200,300,CASH_OUT,127977.62,C781977405,19953.0,0.0,C465604304,411201.43,539179.05,0,0,1,-19953.0,-1,0,127977.62000000005,1,1
1406342,249,CASH_OUT,83229.8,C224845907,198.0,0.0,C59700707,8759953.28,8843183.08,0,0,1,-198.0,-1,0,83229.80000000075,1,1
650051,141,CASH_OUT,77992.0,C333154378,16499.0,0.0,C308455582,0.0,77992.0,0,0,1,-16499.0,-1,0,77992.0,1,1
234135,20,CASH_OUT,8720.05,C475643174,0.0,0.0,C1466832777,910538.77,919258.82,0,0,1,0.0,0,0,8720.04999999993,1,1
836082,165,CASH_OUT,97198.6,C499977875,0.0,0.0,C506299917,492669.92,589868.52,0,0,1,0.0,0,0,97198.60000000003,1,1
734912,158,CASH_OUT,163165.7,C1891038388,0.0,0.0,C1280336905,495316.51,658482.2,0,0,1,0.0,0,0,163165.68999999994,1,1
2297091,372,CASH_OUT,54575.85,C1531240097,21168.0,0.0,C765996538,0.0,54575.85,0,0,1,-21168.0,-1,0,54575.85,1,1
1046134,201,TRANSFER,619339.75,C76448870,0.0,0.0,C181158675,2099633.12,2718972.87,0,0,4,0.0,0,0,619339.75,1,1
1323491,232,TRANSFER,1092265.31,C1255903852,96810.0,0.0,C1438751467,100026.52,1192291.82,0,0,4,-96810.0,-1,0,1092265.3,1,1
1341368,234,CASH_OUT,227412.39,C2105656275,76.0,0.0,C1056101425,67908.28,295320.67,0,0,1,-76.0,-1,0,227412.38999999998,1,1
1935116,322,TRANSFER,185803.93,C1805772255,0.0,0.0,C1553831125,438369.91,624173.84,0,0,4,0.0,0,0,185803.93,1,1
2513856,399,CASH_OUT,634317.0,C2055124642,11014.0,0.0,C1010611382,33733.9,668050.89,0,0,1,-11014.0,-1,0,634316.99,1,1
1230544,225,TRANSFER,91061.05,C263949986,0.0,0.0,C1922662707,96635.86,187696.91,0,0,4,0.0,0,0,91061.05,1,1
775387,161,CASH_OUT,259605.39,C930014573,1101.0,0.0,C559565405,0.0,259605.39,0,0,1,-1101.0,-1,0,259605.39,1,1
2569314,403,CASH_OUT,88941.19,C1435783194,14258.0,0.0,C1580787500,428401.17,517342.36,0,0,1,-14258.0,-1,0,88941.19,1,1
576399,136,CASH_OUT,85532.95,C1552536264,10050.0,0.0,C1854843531,0.0,85532.95,0,0,1,-10050.0,-1,0,85532.95,1,1
2520392,400,CASH_OUT,94215.55,C61849104,472137.07,377921.52,C1794961269,421933.55,516149.1,0,0,1,-94215.54999999999,-1,0,94215.54999999999,1,1
1160924,209,TRANSFER,698656.79,C599777874,1319.0,0.0,C607705065,2407045.67,3105702.46,0,0,4,-1319.0,-1,0,698656.79,1,1
2168783,351,CASH_OUT,256371.43,C482005603,36302.0,0.0,C119907762,0.0,256371.43,0,0,1,-36302.0,-1,0,256371.43,1,1
1821615,304,CASH_OUT,127108.18,C625318355,0.0,0.0,C69504081,785027.97,912136.15,0,0,1,0.0,0,0,127108.18000000005,1,1
2246227,356,CASH_OUT,307203.37,C1301682716,24309.0,0.0,C213492983,0.0,307203.37,0,0,1,-24309.0,-1,0,307203.37,1,1
1451340,252,CASH_OUT,39774.81,C1519593456,50373.0,10598.19,C2072832751,0.0,39774.81,0,0,1,-39774.81,-1,0,39774.81,1,1
1464129,253,CASH_OUT,161445.49,C1446138077,0.0,0.0,C2064986991,1218028.75,1379474.24,0,0,1,0.0,0,0,161445.49,1,1
1177532,210,CASH_OUT,345896.8,C449166736,0.0,0.0,C458374661,2173349.88,2519246.68,0,0,1,0.0,0,0,345896.8000000003,1,1
1772034,300,CASH_OUT,112268.34,C2053367627,0.0,0.0,C1707167483,12661453.04,12773721.38,0,0,1,0.0,0,0,112268.34000000171,1,1
667705,153,CASH_OUT,110550.8,C2132226601,11915.0,0.0,C1806384242,289978.89,400529.69,0,0,1,-11915.0,-1,0,110550.79999999999,1,1
2372188,378,CASH_OUT,220070.0,C2138549182,75436.0,0.0,C97992669,3527936.34,3748006.34,0,0,1,-75436.0,-1,0,220070.0,1,1
2654890,522,TRANSFER,1114098.67,C710128324,0.0,0.0,C2098501325,2003897.17,3117995.84,0,0,4,0.0,0,0,1114098.67,1,1
2585817,404,CASH_OUT,154860.66,C270999540,82059.0,0.0,C874469405,1396.11,156256.77,0,0,1,-82059.0,-1,0,154860.66,1,1
1874051,307,CASH_OUT,362403.15,C709159820,0.0,0.0,C1133001090,2435168.65,2797571.8,0,0,1,0.0,0,0,362403.1499999999,1,1
1698922,283,CASH_OUT,196952.66,C1957949346,0.0,0.0,C196678453,2539364.59,2736317.25,0,0,1,0.0,0,0,196952.66000000015,1,1
170982,17,TRANSFER,467237.67,C1496573758,80310.53,0.0,C740124488,512940.87,500700.96,0,0,4,-80310.53,-1,0,-12239.909999999974,-1,1
1514268,257,CASH_OUT,267523.6,C308217215,6313.58,0.0,C2008627624,5809670.98,6077194.57,0,0,1,-6313.58,-1,0,267523.58999999985,1,1
1235012,225,CASH_OUT,188904.35,C861633781,0.0,0.0,C1005367715,342318.57,531222.92,0,0,1,0.0,0,0,188904.35000000003,1,1
795568,162,CASH_OUT,264290.6,C619603265,155.0,0.0,C985929728,2442318.46,2706609.06,0,0,1,-155.0,-1,0,264290.6000000001,1,1
1330276,233,TRANSFER,301272.05,C1645309472,0.0,0.0,C2041863944,592235.72,893507.78,0,0,4,0.0,0,0,301272.06000000006,1,1
372570,41,TRANSFER,314589.92,C1287374610,116252.0,0.0,C1215406992,101794.0,271632.47,0,0,4,-116252.0,-1,0,169838.46999999997,1,1
934935,183,CASH_OUT,56226.44,C256995217,0.0,0.0,C2070626006,3329182.11,3385408.56,0,0,1,0.0,0,0,56226.450000000186,1,1
282656,35,TRANSFER,681001.78,C146557088,0.0,0.0,C2133926643,1609992.4,2290994.18,0,0,4,0.0,0,0,681001.7800000003,1,1
1782603,301,CASH_OUT,58184.95,C1968314653,352.0,0.0,C1703105825,7862134.14,7920319.09,0,0,1,-352.0,-1,0,58184.950000000186,1,1
1201797,212,CASH_OUT,214369.01,C482558790,0.0,0.0,C1993211627,1535339.14,1749708.15,0,0,1,0.0,0,0,214369.01,1,1
1731784,297,CASH_OUT,326631.49,C2007717831,0.0,0.0,C1369302999,743815.13,1070446.62,0,0,1,0.0,0,0,326631.4900000001,1,1
2228697,355,CASH_OUT,150864.81,C66626186,0.0,0.0,C21453585,727919.41,620046.96,0,0,1,0.0,0,0,-107872.45000000007,-1,1
533181,133,CASH_OUT,29473.43,C174878274,0.0,0.0,C1881567873,1482687.49,1512160.91,0,0,1,0.0,0,0,29473.419999999925,1,1
43541,11,TRANSFER,204884.82,C232825564,0.0,0.0,C511162177,255734.13,608983.09,0,0,4,0.0,0,0,353248.95999999996,1,1
2219814,355,CASH_OUT,10309.49,C2087802417,0.0,0.0,C1258654464,1867344.92,1877654.41,0,0,1,0.0,0,0,10309.48999999999,1,1
683607,155,CASH_OUT,379577.17,C537555333,492.0,0.0,C1782261804,0.0,379577.17,0,0,1,-492.0,-1,0,379577.17,1,1
2376379,378,CASH_OUT,290250.81,C1745877821,0.0,0.0,C934934902,745261.44,1035512.25,0,0,1,0.0,0,0,290250.81000000006,1,1
1910498,309,TRANSFER,215458.73,C1818737427,29158.0,0.0,C915975078,93346.38,308805.11,0,0,4,-29158.0,-1,0,215458.72999999998,1,1
670667,154,CASH_OUT,173428.7,C278516376,2338.0,0.0,C1334703782,144556.0,432508.4,0,0,1,-2338.0,-1,0,287952.4,1,1
2008224,328,CASH_OUT,163346.82,C369148686,51678.0,0.0,C67547684,1210957.21,1374304.04,0,0,1,-51678.0,-1,0,163346.83000000007,1,1
1530526,258,CASH_OUT,317378.26,C1456205832,0.0,0.0,C911111179,2885689.82,3203068.08,0,0,1,0.0,0,0,317378.26000000024,1,1
403048,43,CASH_OUT,19221.58,C417278813,0.0,0.0,C1712827706,410814.02,430035.61,0,0,1,0.0,0,0,19221.589999999967,1,1
1730401,297,TRANSFER,55725.18,C1803142424,942040.0,886314.82,C469585368,0.0,55725.18,0,0,4,-55725.18000000005,-1,0,55725.18,1,1
1373973,236,CASH_OUT,80891.13,C1795028641,0.0,0.0,C2100550508,8192415.39,8273306.51,0,0,1,0.0,0,0,80891.12000000011,1,1
1587019,274,CASH_OUT,353537.74,C964537202,1348.0,0.0,C951001356,54802.29,408340.04,0,0,1,-1348.0,-1,0,353537.75,1,1
639878,140,CASH_OUT,300742.7,C1277338378,0.0,0.0,C2011886624,11900369.75,12201112.45,0,0,1,0.0,0,0,300742.69999999925,1,1
1256033,227,CASH_OUT,4050.03,C605180715,0.0,0.0,C1529603068,1413234.6,1417284.62,0,0,1,0.0,0,0,4050.0200000000186,1,1
1455557,253,CASH_OUT,265917.1,C1241993215,0.0,0.0,C836858897,859597.16,1125514.26,0,0,1,0.0,0,0,265917.1,1,1
1461678,253,CASH_OUT,542550.88,C1595063166,720307.36,177756.48,C282326304,2090104.44,2632655.31,0,0,1,-542550.88,-1,0,542550.8700000001,1,1
1497554,256,CASH_OUT,221087.23,C11504322,0.0,0.0,C631608790,3537638.68,3758725.91,0,0,1,0.0,0,0,221087.22999999998,1,1
354011,40,CASH_OUT,272100.25,C770670441,0.0,0.0,C1634989162,509137.68,781237.93,0,0,1,0.0,0,0,272100.25000000006,1,1
1714030,284,TRANSFER,4683609.94,C439074787,0.0,0.0,C15785179,4950639.89,9634249.84,0,0,4,0.0,0,0,4683609.95,1,1
1404437,249,CASH_OUT,141783.37,C1213967895,0.0,0.0,C1225124285,1401154.02,1542937.39,0,0,1,0.0,0,0,141783.36999999988,1,1
1779106,300,CASH_OUT,181031.85,C35555243,10710.0,0.0,C707211750,0.0,181031.85,0,0,1,-10710.0,-1,0,181031.85,1,1
2693248,565,CASH_OUT,66392.22,C102168575,30774.0,0.0,C1318223473,328281.42,394673.64,0,0,1,-30774.0,-1,0,66392.22000000003,1,1
220209,20,CASH_OUT,187668.05,C1202196899,20432.0,0.0,C1729701094,452745.61,289006.17,0,0,1,-20432.0,-1,0,-163739.44,-1,1
2617141,419,CASH_OUT,342039.7,C347009074,0.0,0.0,C1360252133,1028314.1,1370353.81,0,0,1,0.0,0,0,342039.7100000001,1,1
2631364,469,TRANSFER,740779.34,C1800391397,0.0,0.0,C1818336904,919138.98,1659918.31,0,0,4,0.0,0,0,740779.3300000001,1,1
2224828,355,CASH_OUT,17386.26,C626957425,0.0,0.0,C725308297,41007.81,58394.07,0,0,1,0.0,0,0,17386.260000000002,1,1
751550,160,TRANSFER,2379477.22,C399051624,0.0,0.0,C833904673,3161072.1,5540549.32,0,0,4,0.0,0,0,2379477.22,1,1
840872,166,CASH_OUT,97009.76,C352676739,499657.0,402647.24,C1367867275,3661677.29,3758687.05,0,0,1,-97009.76000000001,-1,0,97009.75999999978,1,1
1646460,279,CASH_OUT,347277.17,C29393646,0.0,0.0,C913161620,692625.2,1039902.37,0,0,1,0.0,0,0,347277.17000000004,1,1
860214,178,CASH_OUT,147455.15,C1452021698,146978.81,0.0,C128589252,1217383.3,1364838.45,0,0,1,-146978.81,-1,0,147455.1499999999,1,1
569141,136,CASH_OUT,389050.33,C1616894190,445445.0,56394.67,C100886246,2134742.91,2523793.24,0,0,1,-389050.33,-1,0,389050.3300000001,1,1
189957,18,CASH_OUT,138752.02,C1442903311,55160.24,0.0,C942985871,76125.94,214877.96,0,0,1,-55160.24,-1,0,138752.02,1,1
281196,35,CASH_OUT,344782.8,C431342475,16350.0,0.0,C1179764724,852731.55,1197514.35,0,0,1,-16350.0,-1,0,344782.80000000005,1,1
2481061,397,TRANSFER,1457661.87,C416820100,40935.73,0.0,C586948216,5872275.81,7329937.68,0,0,4,-40935.73,-1,0,1457661.87,1,1
766112,161,CASH_OUT,339141.82,C1090930369,476130.0,136988.18,C1563938949,0.0,339141.82,0,0,1,-339141.82,-1,0,339141.82,1,1
2159502,350,CASH_OUT,93244.38,C1199168939,11401.0,0.0,C1864976606,1957054.85,2050299.23,0,0,1,-11401.0,-1,0,93244.37999999989,1,1
506290,131,CASH_OUT,633520.98,C2040385609,0.0,0.0,C1447709365,1378420.37,2011941.35,0,0,1,0.0,0,0,633520.98,1,1
651869,141,TRANSFER,152607.82,C405506788,0.0,0.0,C264221860,1206969.28,1359577.1,0,0,4,0.0,0,0,152607.82000000007,1,1
369868,41,CASH_OUT,38435.48,C723287346,5246.0,0.0,C1369202149,0.0,38435.48,0,0,1,-5246.0,-1,0,38435.48,1,1
811559,163,CASH_OUT,188622.82,C1278614180,411022.0,222399.18,C259764192,1828261.52,2016884.34,0,0,1,-188622.82,-1,0,188622.82000000007,1,1
2220760,355,CASH_OUT,263431.59,C1674715015,30897.0,0.0,C1360478625,131356.25,394787.84,0,0,1,-30897.0,-1,0,263431.59,1,1
263122,34,CASH_OUT,329370.57,C209254502,0.0,0.0,C324226202,906897.41,1236267.98,0,0,1,0.0,0,0,329370.56999999995,1,1
2704281,587,CASH_OUT,45110.98,C948843746,0.0,0.0,C699640843,104067.77,149178.75,0,0,1,0.0,0,0,45110.979999999996,1,1
2617616,420,CASH_OUT,399603.74,C257115799,20832.0,0.0,C1655516737,57592.77,457196.51,0,0,1,-20832.0,-1,0,399603.74,1,1
709523,157,TRANSFER,513002.71,C604058086,0.0,0.0,C482642702,2663049.46,3176052.18,0,0,4,0.0,0,0,513002.7200000002,1,1
2484411,397,CASH_OUT,493931.92,C636250131,406.0,0.0,C1700235229,2468414.26,2962346.18,0,0,1,-406.0,-1,0,493931.9200000004,1,1
651572,141,TRANSFER,461789.92,C2022338478,0.0,0.0,C444277881,2729231.61,3191021.53,0,0,4,0.0,0,0,461789.9199999999,1,1
1268263,228,CASH_OUT,189794.42,C1944145532,11551.0,0.0,C1178261237,75571.54,265365.96,0,0,1,-11551.0,-1,0,189794.42000000004,1,1
586211,137,CASH_OUT,201893.55,C1707187150,0.0,0.0,C140725940,1986846.3,2188739.85,0,0,1,0.0,0,0,201893.55000000005,1,1
332654,38,CASH_OUT,45505.84,C2054439300,15074.0,0.0,C944581642,0.0,45505.84,0,0,1,-15074.0,-1,0,45505.84,1,1
2105695,346,CASH_OUT,97911.65,C652416454,0.0,0.0,C871451911,2776676.81,2874588.46,0,0,1,0.0,0,0,97911.6499999999,1,1
138556,16,CASH_OUT,223530.65,C1401248402,22960.0,0.0,C745409473,14783.33,124026.94,0,0,1,-22960.0,-1,0,109243.61,1,1
1097758,204,CASH_OUT,75427.84,C2031586055,0.0,0.0,C653791780,2248023.74,2323451.57,0,0,1,0.0,0,0,75427.82999999961,1,1
2101087,346,CASH_OUT,187459.4,C2000205975,6387.0,0.0,C1932096681,0.0,187459.4,0,0,1,-6387.0,-1,0,187459.4,1,1
1597513,275,CASH_OUT,204453.89,C1822435821,0.0,0.0,C264202954,11884147.27,12102177.76,0,0,1,0.0,0,0,218030.49000000022,1,1
138170,16,TRANSFER,823716.52,C1828110018,0.0,0.0,C1257117293,3107911.39,3931627.91,0,0,4,0.0,0,0,823716.52,1,1
916600,182,CASH_OUT,219965.17,C2075865525,52140.0,0.0,C1348682661,37407.48,257372.65,0,0,1,-52140.0,-1,0,219965.16999999998,1,1
2657499,522,CASH_OUT,614507.38,C1390990346,0.0,0.0,C1622422767,751664.81,1366172.19,0,0,1,0.0,0,0,614507.3799999999,1,1
905975,181,CASH_OUT,79463.21,C2130068479,0.0,0.0,C1060383274,2824472.71,2903935.92,0,0,1,0.0,0,0,79463.20999999996,1,1
1864897,306,CASH_OUT,831.61,C709302530,0.0,0.0,C873133112,461005.97,461837.59,0,0,1,0.0,0,0,831.6200000000536,1,1
1601109,275,CASH_OUT,232357.05,C2051888698,13919.21,0.0,C1281023365,817400.28,1049757.33,0,0,1,-13919.21,-1,0,232357.05000000005,1,1
1974022,325,CASH_OUT,199756.75,C807972124,0.0,0.0,C819688659,590474.28,790231.03,0,0,1,0.0,0,0,199756.75,1,1
2419189,381,CASH_OUT,98807.43,C2122820451,27241.0,0.0,C825762304,971282.65,1070090.08,0,0,1,-27241.0,-1,0,98807.43000000005,1,1
1435356,251,CASH_OUT,330916.39,C1993897115,116.0,0.0,C821258376,0.0,330916.39,0,0,1,-116.0,-1,0,330916.39,1,1
404900,43,CASH_OUT,210563.62,C110332779,0.0,0.0,C1136854315,952477.56,1163041.18,0,0,1,0.0,0,0,210563.61999999988,1,1
1984632,326,CASH_OUT,376790.82,C1001220052,75052.0,0.0,C1062714827,6439898.01,6816688.83,0,0,1,-75052.0,-1,0,376790.8200000003,1,1
1949198,323,CASH_OUT,226820.2,C415916034,30818.0,0.0,C1690034698,203797.17,430617.37,0,0,1,-30818.0,-1,0,226820.19999999998,1,1
1412100,250,CASH_OUT,61051.31,C1557900426,0.0,0.0,C1096187491,1715629.77,2367603.08,0,0,1,0.0,0,0,651973.31,1,1
1645646,279,CASH_OUT,369610.5,C789796345,0.0,0.0,C56260824,753006.02,1122616.52,0,0,1,0.0,0,0,369610.5,1,1
2490650,398,CASH_OUT,22256.85,C335984582,0.0,0.0,C1774112913,143691.18,165948.03,0,0,1,0.0,0,0,22256.850000000006,1,1
1016753,188,CASH_OUT,16819.95,C1215960125,41416.0,24596.05,C227234712,3381021.07,3397841.02,0,0,1,-16819.95,-1,0,16819.950000000186,1,1
1080392,203,CASH_OUT,33504.15,C835170153,15588.0,0.0,C1139728811,370584.53,404088.68,0,0,1,-15588.0,-1,0,33504.149999999965,1,1
1308227,231,CASH_OUT,171805.27,C665067054,50514.0,0.0,C1180600529,5547781.22,5838811.5,0,0,1,-50514.0,-1,0,291030.28000000026,1,1
695454,155,CASH_OUT,501579.34,C1373927706,3879.0,0.0,C508105567,0.0,682386.47,0,0,1,-3879.0,-1,0,682386.47,1,1
749721,160,TRANSFER,870490.06,C542729185,92665.0,0.0,C1166176670,167715.34,1038205.4,0,0,4,-92665.0,-1,0,870490.06,1,1
2585528,404,CASH_OUT,186293.44,C1066178885,0.0,0.0,C2121637158,2405298.66,2591592.09,0,0,1,0.0,0,0,186293.4299999997,1,1
1089997,204,CASH_OUT,85742.88,C890111240,37576.0,0.0,C916818107,0.0,85742.88,0,0,1,-37576.0,-1,0,85742.88,1,1
1466596,253,CASH_OUT,39307.25,C2135672386,0.0,0.0,C1961691473,243107.09,282414.34,0,0,1,0.0,0,0,39307.25000000003,1,1
473325,129,CASH_OUT,130967.99,C1781251194,51796.0,0.0,C1927443356,1035879.41,1322554.01,0,0,1,-51796.0,-1,0,286674.6,1,1
2462283,396,CASH_OUT,49753.67,C1024400360,15986.0,0.0,C911741876,88227.08,0.0,0,0,1,-15986.0,-1,0,-88227.08,-1,1
2256742,357,CASH_OUT,130224.7,C1280814001,89153.0,0.0,C953821450,9579723.65,9709948.34,0,0,1,-89153.0,-1,0,130224.68999999948,1,1
219613,19,CASH_OUT,166065.26,C1201825748,0.0,0.0,C313106059,334220.6,500285.86,0,0,1,0.0,0,0,166065.26,1,1
1400474,249,CASH_OUT,250008.08,C1270244088,12648.0,0.0,C553899299,29284.63,279292.71,0,0,1,-12648.0,-1,0,250008.08000000002,1,1
188007,18,CASH_OUT,178444.8,C277973944,0.0,0.0,C177946374,318536.53,496981.34,0,0,1,0.0,0,0,178444.81,1,1
2710895,590,CASH_OUT,303641.1,C502737390,99498.0,0.0,C975302825,955159.13,1258800.24,0,0,1,-99498.0,-1,0,303641.11,1,1
2331702,374,TRANSFER,762777.61,C1461958523,11378.0,0.0,C824082199,112099.37,874876.99,0,0,4,-11378.0,-1,0,762777.62,1,1
227091,20,CASH_OUT,144856.44,C1691928699,0.0,0.0,C1099983005,733051.29,877907.73,0,0,1,0.0,0,0,144856.43999999994,1,1
2435441,393,CASH_OUT,142749.98,C530848036,101834.0,0.0,C1363102369,18056.23,160806.21,0,0,1,-101834.0,-1,0,142749.97999999998,1,1
427543,44,CASH_OUT,18550.58,C869357296,33475.0,14924.42,C1429340222,0.0,18550.58,0,0,1,-18550.58,-1,0,18550.58,1,1
2351592,376,CASH_OUT,306683.33,C2099946673,20476.0,0.0,C563094427,0.0,306683.33,0,0,1,-20476.0,-1,0,306683.33,1,1
1838069,305,CASH_OUT,267722.87,C211348540,42050.0,0.0,C210429452,108381.06,376103.93,0,0,1,-42050.0,-1,0,267722.87,1,1
416658,43,CASH_OUT,263675.75,C838421881,0.0,0.0,C82301410,627554.9,891230.65,0,0,1,0.0,0,0,263675.75,1,1
1482992,255,CASH_OUT,21873.38,C183648174,0.0,0.0,C1323353807,168076.93,189950.31,0,0,1,0.0,0,0,21873.380000000005,1,1
1473196,254,CASH_OUT,104620.11,C1220895125,0.0,0.0,C763458321,2580354.72,2684974.82,0,0,1,0.0,0,0,104620.09999999963,1,1
238484,21,TRANSFER,178083.1,C411031662,81527.11,0.0,C1651257606,737568.13,915651.23,0,0,4,-81527.11,-1,0,178083.09999999998,1,1
599869,138,TRANSFER,73181.43,C1664188473,0.0,0.0,C651075621,3345188.86,3515285.69,0,0,4,0.0,0,0,170096.83000000007,1,1
811200,163,TRANSFER,756971.2,C1812497315,51581.0,0.0,C1293802799,18139.59,775110.8,0,0,4,-51581.0,-1,0,756971.2100000001,1,1
871101,179,CASH_OUT,103838.03,C1897583167,0.0,0.0,C2008602884,954702.6,1058540.63,0,0,1,0.0,0,0,103838.02999999991,1,1
1648124,279,CASH_OUT,153119.2,C788956362,17717.0,0.0,C940753778,486198.9,639318.1,0,0,1,-17717.0,-1,0,153119.19999999995,1,1
670018,153,CASH_OUT,231411.03,C1340010060,218727.21,0.0,C1316198760,4179878.76,4411289.78,0,0,1,-218727.21,-1,0,231411.02000000048,1,1
2475079,396,CASH_OUT,258270.42,C384668965,0.0,0.0,C606168285,42678627.8,42936898.22,0,0,1,0.0,0,0,258270.4200000018,1,1
283189,35,CASH_OUT,218137.68,C1962184632,0.0,0.0,C999007225,1426497.37,1644635.04,0,0,1,0.0,0,0,218137.66999999993,1,1
